,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Soil_Type1,Soil_Type2,Soil_Type3,Soil_Type4,Soil_Type5,Soil_Type6,Soil_Type7,Soil_Type8,Soil_Type9,Soil_Type10,Soil_Type11,Soil_Type12,Soil_Type13,Soil_Type14,Soil_Type15,Soil_Type16,Soil_Type17,Soil_Type18,Soil_Type19,Soil_Type20,Soil_Type21,Soil_Type22,Soil_Type23,Soil_Type24,Soil_Type25,Soil_Type26,Soil_Type27,Soil_Type28,Soil_Type29,Soil_Type30,Soil_Type31,Soil_Type32,Soil_Type33,Soil_Type34,Soil_Type35,Soil_Type36,Soil_Type37,Soil_Type38,Soil_Type39,Soil_Type40,Forest_Cover,Neota,Rawah,Comanche Peak,Cache la Poudre
11141,3184.0,129.0,13.0,400.0,41.0,540.0,217.0,210.0,143.0,1666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lodgepole Pine,0,1,0,0
11142,3004.0,129.0,24.0,218.0,-4.0,912.0,207.0,180.0,143.0,2033.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spruce/Fir,0,0,1,0
11144,2746.0,129.0,13.0,272.0,79.0,957.0,217.0,213.0,146.0,2010.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Lodgepole Pine,0,0,1,0
11146,2394.0,327.0,27.0,67.0,42.0,474.0,217.0,226.0,143.0,685.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir,0,0,1,0
11149,2977.0,129.0,9.0,108.0,6.0,1853.5,210.0,223.0,150.0,1641.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spruce/Fir,0,0,1,0
11151,2630.0,25.0,5.0,3144.0,204.0,1853.5,218.0,229.0,148.0,579.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ponderosa Pine,0,0,1,0
11152,3135.0,29.0,17.0,95.0,29.0,2796.0,217.0,201.0,120.0,1374.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spruce/Fir,0,0,1,0
11154,2972.0,14.0,13.0,0.0,0.0,95.0,213.0,224.0,148.0,1641.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lodgepole Pine,0,1,0,0
11155,2671.0,129.0,8.0,127.0,-3.0,564.0,227.0,223.0,143.0,1641.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lodgepole Pine,0,1,0,0
11156,3017.0,43.0,20.0,216.0,55.0,5112.0,219.0,226.0,98.0,2520.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Spruce/Fir,0,1,0,0
11158,3206.0,18.0,13.0,124.0,-7.0,1853.5,216.0,227.0,149.0,1471.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Spruce/Fir,0,1,0,0
11159,3307.0,129.0,27.0,67.0,37.0,5800.0,217.0,185.0,49.0,725.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Spruce/Fir,0,1,0,0
11164,2711.0,18.0,10.0,0.0,0.0,2576.0,213.0,226.0,143.0,2348.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lodgepole Pine,0,1,0,0
11169,2692.0,73.0,9.0,295.0,79.0,2446.0,217.0,223.0,126.0,2370.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lodgepole Pine,0,0,1,0
11170,3041.0,136.0,27.0,218.0,50.0,272.0,249.0,217.0,143.0,1641.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lodgepole Pine,0,0,1,0
11171,3009.0,159.0,15.0,180.0,-5.0,2541.0,235.0,241.0,132.0,1556.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Lodgepole Pine,0,0,1,0
11173,3248.0,129.0,14.0,469.0,40.0,3376.0,203.0,212.0,145.0,1641.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Spruce/Fir,0,0,1,0
11174,3100.0,331.0,13.0,218.0,-7.0,2394.0,176.0,215.0,178.0,2255.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Lodgepole Pine,0,0,1,0
11176,2872.0,318.0,13.0,30.0,4.0,1758.0,202.0,234.0,143.0,1167.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spruce/Fir,0,0,1,0
11177,2797.0,302.0,35.0,218.0,30.0,2577.0,217.0,201.0,224.0,362.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Spruce/Fir,0,0,1,0
11180,2972.0,80.0,12.0,218.0,37.0,4053.0,236.0,219.0,143.0,4065.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Spruce/Fir,0,1,0,0
11181,3042.0,93.0,13.0,134.0,10.0,1184.0,239.0,222.0,111.0,2227.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Lodgepole Pine,0,1,0,0
11184,3051.0,55.0,23.0,382.0,47.0,1853.5,217.0,184.0,143.0,1641.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Spruce/Fir,0,1,0,0
11189,2972.0,129.0,17.0,108.0,34.0,2868.0,217.0,212.0,167.0,2604.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spruce/Fir,0,0,1,0
11190,3172.0,18.0,15.0,153.0,18.0,3182.0,217.0,207.0,134.0,853.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Spruce/Fir,0,0,1,0
11191,2968.0,52.0,8.0,404.0,3.0,4700.0,217.0,223.0,143.0,5325.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lodgepole Pine,0,1,0,0
11192,2977.0,27.0,13.0,902.0,689.0,2802.0,217.0,222.0,143.0,1641.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Lodgepole Pine,0,0,1,0
11194,2972.0,68.0,5.0,589.0,30.0,1180.0,225.0,230.0,139.0,1641.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ponderosa Pine,0,0,1,0
11198,2303.0,13.0,13.0,170.0,25.0,780.0,204.0,208.0,143.0,674.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ponderosa Pine,0,0,0,1
11199,3303.0,1.0,15.0,437.0,82.0,1853.5,197.0,226.0,149.0,551.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Spruce/Fir,0,1,0,0
11200,3098.0,129.0,16.0,218.0,30.0,3725.0,173.0,239.0,205.0,1538.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spruce/Fir,0,0,1,0
11201,2810.0,347.0,17.0,30.0,-613.0,2549.0,185.0,210.0,143.0,1798.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lodgepole Pine,0,1,0,0
11202,2988.0,58.0,9.0,242.0,23.0,5059.0,217.0,222.0,129.0,5707.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lodgepole Pine,0,1,0,0
11204,3119.0,193.0,3.0,153.0,9.0,124.0,219.0,242.0,143.0,4980.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lodgepole Pine,1,0,0,0
11205,2449.0,4.0,7.0,350.0,79.0,1061.0,217.0,227.0,153.0,908.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir,0,0,0,1
11209,2972.0,129.0,32.0,108.0,56.0,4751.0,215.0,153.0,143.0,1600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Spruce/Fir,0,1,0,0
11210,3005.0,8.0,9.0,218.0,66.0,1543.0,210.0,223.0,150.0,2352.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lodgepole Pine,0,0,1,0
11211,2972.0,185.0,6.0,516.0,95.0,2681.0,221.0,226.0,158.0,1570.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Lodgepole Pine,0,0,1,0
11213,2439.0,128.0,8.0,371.0,83.0,824.0,234.0,235.0,143.0,1165.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas-fir,0,0,0,1
11219,2972.0,194.0,14.0,212.0,15.0,1653.0,217.0,251.0,164.0,713.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spruce/Fir,0,1,0,0
11220,2808.0,187.0,34.0,42.0,22.0,2835.0,201.0,240.0,143.0,1641.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lodgepole Pine,0,0,1,0
11222,3244.0,254.0,12.0,630.0,60.0,1853.5,191.0,248.0,195.0,942.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spruce/Fir,1,0,0,0
11223,3104.0,127.0,7.0,384.0,43.0,1612.0,232.0,236.0,136.0,679.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Lodgepole Pine,0,0,1,0
11224,2972.0,136.0,14.0,531.0,103.0,391.0,241.0,234.0,119.0,306.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Lodgepole Pine,1,0,0,0
11226,2998.0,60.0,15.0,124.0,31.0,182.0,231.0,207.0,104.0,514.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Lodgepole Pine,0,0,1,0
11227,3316.0,232.0,18.0,570.0,140.0,3349.0,187.0,253.0,199.0,2822.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Spruce/Fir,0,1,0,0
11229,2342.0,297.0,36.0,190.0,135.0,234.0,101.0,204.0,143.0,1358.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ponderosa Pine,0,0,0,1
11230,3379.0,164.0,13.0,376.0,28.0,2338.0,231.0,244.0,141.0,497.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Krummholz,0,0,1,0
11231,3362.0,129.0,15.0,90.0,27.0,4044.0,195.0,226.0,154.0,1641.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spruce/Fir,0,1,0,0
11232,3173.0,129.0,11.0,497.0,10.0,2079.0,210.0,226.0,144.0,1034.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Spruce/Fir,0,0,1,0
11233,2998.0,72.0,13.0,95.0,11.0,2640.0,222.0,234.0,143.0,2313.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spruce/Fir,0,0,1,0
11235,3084.0,309.0,3.0,67.0,0.0,3870.0,210.0,237.0,165.0,1974.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spruce/Fir,0,1,0,0
11236,2707.0,89.0,33.0,108.0,58.0,120.0,217.0,226.0,143.0,2589.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Aspen,0,1,0,0
11237,2972.0,22.0,29.0,228.0,91.0,942.0,188.0,166.0,99.0,1077.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Spruce/Fir,0,0,1,0
11239,2879.0,20.0,29.0,309.0,41.0,1499.0,186.0,164.0,100.0,1641.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Lodgepole Pine,0,0,1,0
11240,3482.0,4.0,11.0,573.0,222.0,1239.0,206.0,220.0,151.0,1718.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Krummholz,1,0,0,0
11242,2972.0,315.0,9.0,150.0,689.0,2048.0,195.0,233.0,177.0,2022.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Lodgepole Pine,0,0,1,0
11243,3362.0,139.0,11.0,488.0,77.0,1885.0,236.0,237.0,130.0,1798.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Spruce/Fir,0,1,0,0
11244,3498.0,13.0,8.0,218.0,143.0,1354.0,213.0,225.0,149.0,1771.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Krummholz,1,0,0,0
11246,3121.0,129.0,17.0,309.0,0.0,1744.0,224.0,200.0,105.0,3088.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Lodgepole Pine,0,1,0,0
11248,2901.0,76.0,13.0,3144.0,113.0,1260.0,234.0,220.0,117.0,1641.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lodgepole Pine,0,0,1,0
11249,3054.0,225.0,17.0,648.0,-613.0,1853.5,217.0,226.0,143.0,3745.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Lodgepole Pine,0,1,0,0
11250,3026.0,13.0,17.0,150.0,35.0,120.0,201.0,203.0,143.0,1641.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lodgepole Pine,0,0,1,0
11251,2937.0,129.0,9.0,180.0,12.0,1972.0,235.0,229.0,125.0,2334.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Lodgepole Pine,0,0,1,0
11252,2972.0,129.0,7.0,402.0,76.0,4984.0,217.0,227.0,143.0,5864.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spruce/Fir,0,1,0,0
11255,2793.0,63.0,6.0,30.0,5.0,3207.0,226.0,227.0,135.0,5535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lodgepole Pine,0,1,0,0
11256,3153.0,117.0,4.0,351.0,19.0,4373.0,227.0,236.0,143.0,1950.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Lodgepole Pine,0,1,0,0
11258,3286.0,59.0,14.0,350.0,104.0,1090.0,230.0,211.0,111.0,1641.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spruce/Fir,0,1,0,0
11260,3229.0,129.0,22.0,218.0,37.0,2244.0,249.0,204.0,72.0,4306.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Spruce/Fir,1,0,0,0
11261,2808.0,129.0,16.0,218.0,59.0,1860.0,191.0,226.0,143.0,1040.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aspen,0,0,1,0
11262,2972.0,129.0,4.0,190.0,-19.0,4320.0,217.0,233.0,141.0,1020.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Spruce/Fir,0,1,0,0
11263,3105.0,129.0,7.0,120.0,30.0,5426.0,217.0,234.0,143.0,1641.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Spruce/Fir,0,1,0,0
11264,2839.0,107.0,13.0,67.0,6.0,2713.0,242.0,223.0,143.0,2213.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Lodgepole Pine,0,1,0,0
11266,2972.0,45.0,1.0,0.0,0.0,997.0,219.0,226.0,153.0,1641.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spruce/Fir,1,0,0,0
11269,2972.0,245.0,21.0,30.0,30.0,819.0,172.0,251.0,212.0,1641.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ponderosa Pine,0,0,1,0
11270,2972.0,203.0,16.0,190.0,38.0,3447.0,210.0,253.0,143.0,459.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Spruce/Fir,0,0,1,0
11271,3005.0,22.0,15.0,210.0,44.0,1290.0,210.0,208.0,131.0,960.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spruce/Fir,0,0,1,0
11272,2972.0,297.0,2.0,210.0,-15.0,1853.5,213.0,238.0,163.0,1535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spruce/Fir,1,0,0,0
11273,2608.0,129.0,6.0,150.0,2.0,1853.5,204.0,233.0,143.0,1155.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Lodgepole Pine,0,1,0,0
11275,2768.0,129.0,20.0,170.0,73.0,2821.0,171.0,211.0,178.0,1961.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Lodgepole Pine,0,1,0,0
11277,2727.0,85.0,13.0,30.0,2.0,2281.0,242.0,210.0,143.0,270.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lodgepole Pine,0,0,1,0
11279,2678.0,17.0,15.0,240.0,30.0,2671.0,206.0,207.0,143.0,2446.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lodgepole Pine,0,0,1,0
11280,2972.0,83.0,13.0,242.0,43.0,85.0,225.0,233.0,143.0,741.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lodgepole Pine,0,1,0,0
11284,3191.0,53.0,16.0,510.0,131.0,1565.0,227.0,205.0,107.0,1641.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Spruce/Fir,0,0,1,0
11285,3145.0,129.0,15.0,297.0,62.0,1853.5,206.0,253.0,179.0,721.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Spruce/Fir,0,1,0,0
11286,2900.0,91.0,21.0,0.0,0.0,256.0,247.0,201.0,73.0,1199.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Spruce/Fir,0,1,0,0
11288,3212.0,2.0,9.0,218.0,13.0,242.0,217.0,226.0,153.0,1254.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spruce/Fir,1,0,0,0
11291,2972.0,129.0,20.0,3144.0,54.0,691.0,250.0,226.0,143.0,301.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ponderosa Pine,0,0,0,1
11292,3130.0,131.0,29.0,300.0,56.0,4286.0,252.0,210.0,143.0,808.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lodgepole Pine,0,1,0,0
11293,3204.0,115.0,46.0,285.0,47.0,1142.0,246.0,151.0,0.0,1006.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Krummholz,0,0,1,0
11294,2972.0,73.0,13.0,630.0,85.0,1731.0,238.0,203.0,90.0,1740.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Krummholz,0,1,0,0
11297,2693.0,129.0,15.0,541.0,149.0,1239.0,220.0,206.0,117.0,1641.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lodgepole Pine,0,1,0,0
11298,3021.0,352.0,15.0,30.0,8.0,108.0,217.0,213.0,143.0,313.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spruce/Fir,1,0,0,0
11300,2972.0,299.0,18.0,85.0,23.0,1933.0,168.0,231.0,143.0,1641.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spruce/Fir,0,0,1,0
